open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,region,municipality,settlement,whitespot,zip_code,download_kbit,upload_kbit,ping_ms,lte_rsrp,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength,speed_test_duration_ms,cell_id,lac,tags,test_type,additional_report_fields,tcp_open,tcp_total,udp_open,udp_total,packet_loss_down,packet_loss_up,peak_down_kbit,peak_up_kbit
P5f139246-2187-403a-b229-db6b2764d387,O68926630-5217-4b41-80b6-9efd6297d72c,2020-09-01 00:03:26,LAN,LAN,,,,,,,,,,225655,10630,109.41,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,7922,2001:558:6017::,,,false,,32019.258,,,{},FULL_TEST,,,,,,,,,
Pbd716c68-795d-4c9a-81e9-e2c17f175759,O45e17bf4-21e6-4314-b49d-a3f767e05cce,2020-09-01 00:03:29,LAN,LAN,,,,,,,,,,27434,9327,35.4,,CZ.NIC,5,3,,CZ.NIC Turris Mox Board,0.3,,,,,25255,178.112.220,,,false,,26498.608999999997,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O5518ed50-a878-4122-a9a4-67db7bb0f6f3,2020-09-01 00:03:44,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,29520,4943,19.956697,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,20211.472,,,{},FULL_TEST,,,,,,,,,
P3f76951e-d91b-45d4-8001-cb7d6d22c50c,O5415ddb9-e646-4c6d-8db2-a7b0353cc651,2020-09-01 00:03:46,LAN,LAN,,,,,,,,,,19444,17812,337.891,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,9534,121.120.110,,,false,,46109.587,,,{},FULL_TEST,,,,,,,,,
P05152616-4787-4e0f-82fb-5acc2f304c15,Obf497e33-65f2-4a57-b783-6eadf0df0480,2020-09-01 00:03:54,LAN,LAN,,,,,,,,,,63428,9368,7.457,,CZ.NIC,5,3,,Turris,0.3,,,,,198403,37.44.20,,,false,,25677.3,,,{},FULL_TEST,,,,,,,,,
P26ef29af-8677-4f25-a35d-3c7aba6d3c9b,O9aaf68bc-e463-430e-b860-cd63c88fc782,2020-09-01 00:04:00,LAN,LAN,,,,,,,,,,236518,34583,176.123,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,7922,24.17.50,,,false,,36853.61,,,{},FULL_TEST,,,,,,,,,
P5318ed9d-90ef-42c0-9f40-d8900ef7cb6e,Oaecb8466-0fc0-471b-a61a-c1a148c2351b,2020-09-01 00:04:04,LAN,LAN,,,,,,,,,,1938,260,32.4,,CZ.NIC,5,3,,CZ.NIC Turris Mox Board,0.3,,,,,5610,85.70.248,,,true,,33070.806,,,{362},FULL_TEST,,,,,,,,,
P8473592e-7577-41cb-aa9f-a2eddd8b0d6a,Oef0d946b-e0cc-4fc7-a0ea-ff60ef156650,2020-09-01 00:04:05,LAN,LAN,,,,,,,,,,16022,15960,5.51,,CZ.NIC,5,3,,CZ.NIC Turris Mox Board,0.3,,,,,52092,46.149.115,,,false,,23400.272999999997,,,{},FULL_TEST,,,,,,,,,
P5746e982-7c19-4f78-a858-2ba2a81edf79,O51432f47-1d91-462c-9fc3-299d0d28d564,2020-09-01 00:04:08,LAN,LAN,,,,,,,,,,33959,4686,,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,13036,2001:1ae9:1a7::,,,false,,17218.853,,,{},FULL_TEST,,,,,,,,,
P7e5626cf-f56a-40b6-aedf-84d2a2d3c6f6,O9b628c85-25cd-4338-8cd4-44bd371603cd,2020-09-01 00:04:10,LAN,LAN,,,,,,,,,,21231,6012,33.696,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,25255,77.116.93,,,false,,25561.041,,,{},FULL_TEST,,,,,,,,,
P99486fc9-f3e0-42fc-8a9d-c19f7791a922,Ob019fe78-3e8d-42ef-b10a-348fd351a9e5,2020-09-01 00:04:12,LAN,LAN,,,,,,,,,,931221,520383,20.8,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,60876,212.237.102,,,false,,38553.549,,,{},FULL_TEST,,,,,,,,,
P62547194-c1fd-475d-b9f4-2c3b4dbec930,O9ddce927-a5a0-4101-aff9-5f3f078b1e3f,2020-09-01 00:04:18,LAN,LAN,,,,,,,,,,190793,185183,1.466,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,2a02:8304:27::,,,false,,24557.969,,,{},FULL_TEST,,,,,,,,,
P104c762d-36b8-4a51-990e-828ab5b9e030,O76583a29-8dba-49b0-acd7-2cdabeee1197,2020-09-01 00:04:20,LAN,LAN,,,,,,,,,,30035,3007,9.12,,CZ.NIC,5,3,,CZ.NIC Turris Mox Board,0.3,,,,,43451,81.92.254,,,false,,24654.427,,,{},FULL_TEST,,,,,,,,,
Pe838b403-71ba-46e5-8ef6-6901cdda978a,O313b3b0e-3bdb-4dc5-a5ff-4f342ed51a2a,2020-09-01 00:04:23,LAN,LAN,,,,,,,,,,422269,19793,26.116,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,2a02:908:1100::,,,false,,28197.863,,,{},FULL_TEST,,,,,,,,,
P10163aeb-9ede-4338-b645-043206bd4314,O5d3306e1-0160-456d-8287-cafd77bf1e5c,2020-09-01 00:04:37,LAN,LAN,,,,,,,,,,242681,221103,131.0,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16904,209.237.104,,,false,,35933.36,,,{},FULL_TEST,,,,,,,,,
Pc47b8b46-379f-476a-b5f2-75b90573a487,Ocf65f496-3e3d-4e91-86bd-e6de10b4817d,2020-09-01 00:04:37,LAN,LAN,,,,,,,,,,79862,34229,22.529,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,3209,92.78.14,,,false,,26471.899,,,{},FULL_TEST,,,,,,,,,
Pc54cfce3-7e31-4809-9187-912c1ad23fb0,O83e2cc48-6bc2-43de-88d4-e407a9e3bba8,2020-09-01 00:04:40,LAN,LAN,,,,,,,,,,41658,19851,32.5,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,6855,195.91.115,,,false,,24627.831000000002,,,{},FULL_TEST,,,,,,,,,
P0dda6143-e6b5-4849-9601-6872133bfe6d,O57c6d748-1889-4c3a-bfa5-881cab38f9e2,2020-09-01 00:04:46,LAN,LAN,,,,,,,,,,94061,91723,4.894,,CZ.NIC,5,3,,Turris,0.3,,,,,205400,185.219.166,,,false,,26973.116,,,{},FULL_TEST,,,,,,,,,
P4a6d3d16-4633-4f74-8e06-cea1d05d5993,O151c9872-70d5-46ba-a434-1f91221bea45,2020-09-01 00:04:47,LAN,LAN,,,,,,,,,,54417,54116,,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,44489,2a02:768:5d00::,,,false,,22097.333,,,{},FULL_TEST,,,,,,,,,
P9498031f-6fc5-4bc1-9acb-5f47b83dd31e,Ob4f2a9dc-a896-4a69-9c13-57534037623a,2020-09-01 00:04:50,LAN,LAN,,,,,,,,,,26035,10844,11.177,,CZ.NIC,5,3,,Turris,0.3,,,,,12570,109.105.46,,,false,,23759.126,,,{},FULL_TEST,,,,,,,,,
Pb92f5e4c-da03-4412-8c30-60dcfb29a274,O203ef8e4-6fc3-47bd-8f74-a62296fcc3b7,2020-09-01 00:04:58,LAN,LAN,,,,,,,,,,7522,7533,103.0,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,33788,197.254.230,,,false,,34427.492999999995,,,{},FULL_TEST,,,,,,,,,
P721859eb-ea51-4ad3-abd5-0ca09a579235,Od7df6fba-ff25-457a-bae8-4c0769b9de33,2020-09-01 00:05:00,LAN,LAN,,,,,,,,,,20988,9893,7.949,,CZ.NIC,5,3,,Turris,0.3,,,,,196845,109.108.100,,,false,,23669.342,,,{},FULL_TEST,,,,,,,,,
Pb62d8d8f-b8bb-4a4e-b9ff-042c9b2a62e9,Ocad4e81f-2de0-4ede-a02b-6e1477130a98,2020-09-01 00:05:04,LAN,LAN,,,,,,,,,,22858,4843,6.188,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,5588,193.86.184,,,false,,23597.046,,,{},FULL_TEST,,,,,,,,,
P62a5f03a-2329-4704-9fa9-bc880170dcee,O3eeecc1b-157c-44d2-8560-83d1f6d99ab0,2020-09-01 00:05:11,LAN,LAN,,,,,,,,,,252571,249501,4.08,,CZ.NIC,5,3,,Turris,0.3,,,,,47232,93.91.156,,,false,,33889.596,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O357ed5eb-1db5-4376-acc9-dbd07c271ca9,2020-09-01 00:05:15,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,27984,4880,19.9693,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,18828.174,,,{},FULL_TEST,,,,,,,,,
P099cff95-c73b-4f9b-aca7-c81ade1551b5,O744700a0-be13-438b-a7d5-1d5d7b5d5478,2020-09-01 00:05:17,LAN,LAN,,,,,,,,,,210677,5801,93.259,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,7922,2001:558:6026::,,,false,,29611.174,,,{},FULL_TEST,,,,,,,,,
P7c493bae-46a1-466e-8b28-95f039f55676,Ocb936ce2-7daa-4948-922f-65bfc9a01b44,2020-09-01 00:05:23,LAN,LAN,,,,,,,,,,3820,3813,6.83,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,41779,185.211.110,,,false,,21619.664,,,{},FULL_TEST,,,,,,,,,
P500d12cd-3204-460d-bfcb-1a12deb53782,Off203b1b-b0bc-44b8-9ac1-08ec302eded6,2020-09-01 00:05:24,LAN,LAN,,,,,,,,,,43547,4747,13.445,,CZ.NIC,5,3,,Turris,0.3,,,,,5610,194.228.20,,,false,,26168.327,,,{},FULL_TEST,,,,,,,,,
Pa1b209f9-a5e7-4c93-bbc6-b4745074db1e,O68a2ca49-a224-4092-a431-feb570656bcb,2020-09-01 00:05:31,LAN,LAN,,,,,,,,,,39917,5505,4.233,,CZ.NIC,5,3,,Turris,0.3,,,,,196735,188.75.145,,,false,,24829.264,,,{},FULL_TEST,,,,,,,,,
P809d9470-e3c7-4d17-abce-c9403f857ef3,O7158771d-e6cd-460c-ad15-fb04daf7e8f3,2020-09-01 00:05:32,LAN,LAN,,,,,,,,,,50775,7956,11.747,,CZ.NIC,5,3,,Turris,0.3,,,,,49101,82.144.151,,,false,,27864.701,,,{},FULL_TEST,,,,,,,,,
P7210fe38-acea-45f4-9964-6fdcef997d8d,O46b82d5d-6212-487f-8f2d-f1b322e1d734,2020-09-01 00:05:32,LAN,LAN,,,,,,,,,,50039,3013,7.92,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,89.103.132,,,false,,26457.534,,,{},FULL_TEST,,,,,,,,,
Pc6a0e0db-64be-40e4-94b6-75feff0c7252,O5f8bfa6a-383c-45fe-9f47-ac98265af850,2020-09-01 00:05:39,LAN,LAN,,,,,,,,,,44636,29331,3.87,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,51400,2001:67c:2190::,,,false,,28214.542999999998,,,{},FULL_TEST,,,,,,,,,
P72890c9d-9679-4251-b460-cfa1ac0603b8,O091abdb6-9a9b-4ed3-984a-a14d800373bc,2020-09-01 00:05:39,LAN,LAN,,,,,,,,,,305066,443939,37.1,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,8708,188.25.170,,,false,,30559.939,,,{},FULL_TEST,,,,,,,,,
P91dea43e-9949-4598-a3e5-b90d9ce1ea4c,Oac57b5dc-3cfb-4e90-b1cf-3d6802ccecaf,2020-09-01 00:05:47,LAN,LAN,,,,,,,,,,693062,935202,11.8,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,42841,88.212.57,,,false,,36560.002,,,{},FULL_TEST,,,,,,,,,
P6f445bb2-f4ff-4828-aa1f-62c8d14bcfcd,O87a23cc4-72d9-4c14-a6ea-bfc19ca9fd22,2020-09-01 00:05:50,LAN,LAN,,,,,,,,,,94117,94071,1.01,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,29321,217.195.164,,,false,,26014.875,,,{},FULL_TEST,,,,,,,,,
Pf826c894-196c-47e0-8c2c-97c8abea5b9b,O125b1e60-d6f2-4757-99e1-26e0eae73c2b,2020-09-01 00:05:51,LAN,LAN,,,,,,,,,,101431,14638,15.113,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,49101,82.144.132,,,false,,28904.511,,,{},FULL_TEST,,,,,,,,,
P73d05300-3de5-4eec-a781-83364902a13d,O1af982b2-e725-4a1c-ad9a-af72ed16297f,2020-09-01 00:05:51,LAN,LAN,,,,,,,,,,105683,34880,7.72,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,62099,185.47.223,,,false,,31937.028000000002,,,{},FULL_TEST,,,,,,,,,
P709381b4-3c6a-4ebf-a8ae-90715e8debe4,Oa7bd0502-b504-4564-9dee-9906a8899c71,2020-09-01 00:05:59,LAN,LAN,,,,,,,,,,50369,4673,11.775,,CZ.NIC,5,3,,Turris,0.3,,,,,13036,2001:1ae9:1a7::,,,false,,23792.192,,,{},FULL_TEST,,,,,,,,,
P9a3a20d2-d894-4e7f-8388-59cb6f29f360,Od5560c3e-389e-45c2-ab13-96a38ee7f9bc,2020-09-01 00:06:05,LAN,LAN,,,,,,,,,,503983,32246,,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,20115,2600:6c64:7001::,,,false,,32128.527,,,{},FULL_TEST,,,,,,,,,
Pe3c97c7b-f303-4b12-91e6-732351b7aecb,Od008e312-ddd7-432d-9dee-c28b8b33f952,2020-09-01 00:06:06,LAN,LAN,,,,,,,,,,27881,15680,16.007,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,44712,151.249.109,,,false,,26398.281,,,{},FULL_TEST,,,,,,,,,
P8c464663-bc9b-4990-a2a9-0cd528581431,O0d9aa5db-822b-4046-a542-fd7da2f7fe6e,2020-09-01 00:06:07,LAN,LAN,,,,,,,,,,16890,3829,7.5,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,30764,82.209.28,,,false,,23485.922,,,{},FULL_TEST,,,,,,,,,
Pf8c9a59e-07c3-4ec5-8d26-de89c3534678,Oc058cda4-cf49-46a9-bb93-f71b20e61c9e,2020-09-01 00:06:09,LAN,LAN,,,,,,,,,,109182,52041,189.663,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,38566,116.68.149,,,false,,37417.043,,,{},FULL_TEST,,,,,,,,,
Pc085755e-5840-416e-8e9f-40aec6be8253,Oeb058ca9-45b8-47e7-84b1-7faebb42abf3,2020-09-01 00:06:22,LAN,LAN,,,,,,,,,,312350,20937,24.529,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,188.167.234,,,false,,29927.356,,,{},FULL_TEST,,,,,,,,,
P0702cc5c-b003-4931-bf2f-d2fd638d65d1,Ocbd07258-3f34-4008-8f39-a1b97e8f9cb0,2020-09-01 00:06:27,LAN,LAN,,,,,,,,,,89807,520612,119.0,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,10242,72.50.209,,,false,,29459.067000000003,,,{},FULL_TEST,,,,,,,,,
P6b6e9522-7720-4388-87cd-01c479c49334,O3a5cee44-bc66-459e-b3d5-ac36d138c0e3,2020-09-01 00:06:33,LAN,LAN,,,,,,,,,,126813,11525,20.56,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,2a02:908:198::,,,false,,23844.809,,,{},FULL_TEST,,,,,,,,,
P2638f49d-feee-4d32-b47b-debb08b27353,Of65ec0a9-413b-4a4a-8142-c47088954ddd,2020-09-01 00:06:42,LAN,LAN,,,,,,,,,,1998,10890,107.195,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,20115,2600:6c64:7006::,,,false,,38745.893000000004,,,{},FULL_TEST,,,,,,,,,
Pcc12325b-b946-429d-ac44-68401ed2c5ce,Oa44a586b-a709-4859-95f3-9c98ea149fc8,2020-09-01 00:06:42,LAN,LAN,,,,,,,,,,94004,19572,8.423,,CZ.NIC,5,3,,Turris,0.3,,,,,25424,188.244.53,,,false,,30824.188,,,{},FULL_TEST,,,,,,,,,
Pf3124a8d-f361-4181-b17e-34c7ddbe6645,O06d96576-2695-46ed-9573-31b75ae12f6a,2020-09-01 00:06:43,LAN,LAN,,,,,,,,,,23412,4841,3.98,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16246,188.175.230,,,false,,21808.785,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O0c4c2b1f-0aa5-48b1-9848-be476f7f6f76,2020-09-01 00:06:44,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,31392,4913,20.053299,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,21709.475000000002,,,{},FULL_TEST,,,,,,,,,
Pf1cb0ec4-a3ef-445e-a7e4-0bd9f5a61c09,Of85236dc-8bbf-4847-96b9-ba1b6d0572f7,2020-09-01 00:06:48,LAN,LAN,,,,,,,,,,3679,3391,313.041,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,9534,121.120.110,,,false,,46072.598,,,{},FULL_TEST,,,,,,,,,
Pc09b8688-c535-49fa-beb5-73ad87b4497f,O587c8e3e-bea5-41e8-ab5b-1493ff030d9a,2020-09-01 00:07:04,LAN,LAN,,,,,,,,,,35670,4685,24.256999,,CZ.NIC,5,3,,Turris,0.3,,,,,20723,131.117.213,,,false,,22947.061999999998,,,{},FULL_TEST,,,,,,,,,
P966d1c6f-d31a-459c-905f-f3db5366d0c5,O66b60a5c-4faf-4646-91da-8d1fc00fc188,2020-09-01 00:07:04,LAN,LAN,,,,,,,,,,57484,57388,1.03,,CZ.NIC,5,3,,Turris,0.3,,,,,48926,94.142.239,,,false,,24299.329,,,{},FULL_TEST,,,,,,,,,
P0a4c5f8d-be3a-4c5d-8a17-0dd9957f8266,Oa368850d-2730-494b-9556-8f26524e65af,2020-09-01 00:07:05,LAN,LAN,,,,,,,,,,15003,3967,6.86,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,198668,37.221.248,,,false,,23103.877,,,{},FULL_TEST,,,,,,,,,
P8b5afbe5-10f9-487d-811c-ccd4a2ae6374,O21d8656c-1f76-4ce0-9780-f06435770bc9,2020-09-01 00:07:06,LAN,LAN,,,,,,,,,,212481,9937,21.703,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,88.153.152,,,false,,27287.758,,,{},FULL_TEST,,,,,,,,,
P4caac385-b7cb-49ed-ab52-8ba498fa731c,O52543a68-4f04-422e-9e57-36f527e901c8,2020-09-01 00:07:16,LAN,LAN,,,,,,,,,,505765,22061,23.331,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,80.99.37,,,false,,30950.153,,,{},FULL_TEST,,,,,,,,,
P6f0cda95-cfaa-4922-8c37-dd5073b6c07e,Oeefdc5f3-86d1-4554-93fa-7f9a36532aaa,2020-09-01 00:07:18,LAN,LAN,,,,,,,,,,72709,21613,6.628,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,44489,2a02:768:b000::,,,false,,23655.875,,,{},FULL_TEST,,,,,,,,,
Pb352def5-63df-4335-9976-e69b038a392c,O4b7519cb-a158-4bd3-80e5-443dd68d7a79,2020-09-01 00:07:18,LAN,LAN,,,,,,,,,,291072,260419,3.445,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,42000,185.99.69,,,false,,25139.73,,,{},FULL_TEST,,,,,,,,,
Pe524a3c7-6de5-4ffb-83bf-2e85cd7a836a,O44d4c8d0-6cf1-4a61-9358-bf4bd34e0221,2020-09-01 00:07:25,LAN,LAN,,,,,,,,,,108471,224216,189.126,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,133481,2405:9800:ba11::,,,false,,33951.074,,,{},FULL_TEST,,,,,,,,,
P4f2a86b2-e4af-4a67-8949-7f28a5d5e766,O7a07fdd2-3e2a-42f8-9698-7319376c3cdb,2020-09-01 00:07:32,LAN,LAN,,,,,,,,,,197366,197391,1.089,,CZ.NIC,5,3,,Turris,0.3,,,,,48602,185.140.245,,,false,,31869.244,,,{},FULL_TEST,,,,,,,,,
P11944f6c-5ccb-47cb-bcdd-190c6d1ffc26,Ocf9512ba-1541-415a-9fc2-9d0b34530ff6,2020-09-01 00:07:38,LAN,LAN,,,,,,,,,,11066,5512,11.698,,CZ.NIC,5,3,,Turris,0.3,,,,,202551,185.160.209,,,false,,22623.694,,,{},FULL_TEST,,,,,,,,,
Pc2316a7e-bf17-476e-a744-bfc25a8564fe,Ob4c9880c-b20b-4ded-9f9a-c89990e299f5,2020-09-01 00:07:41,LAN,LAN,,,,,,,,,,71723,73533,2.848,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,25248,85.207.123,,,false,,21999.86,,,{},FULL_TEST,,,,,,,,,
Pb3f5e412-92bd-45d5-bfa2-f4ea7d490695,Oaa80789f-13a0-4a37-bece-d0970db01d34,2020-09-01 00:07:43,LAN,LAN,,,,,,,,,,91671,87804,4.459,,CZ.NIC,5,3,,Turris,0.3,,,,,199490,2a02:f000:1022::,,,false,,28199.214,,,{},FULL_TEST,,,,,,,,,
Pe4695d89-e065-412a-bbfa-fa70e46b320d,O9afee661-a558-4f3b-a8f4-5f53a02a2a00,2020-09-01 00:07:51,LAN,LAN,,,,,,,,,,26298,23234,24.059,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,8881,2001:16b8:1c04::,,,false,,23903.803,,,{},FULL_TEST,,,,,,,,,
P48430aa0-9b74-4d5b-9ac2-7d46a711a7c6,Ob3ff7f78-f3ab-463b-bd8b-2c2e0509b39e,2020-09-01 00:07:54,LAN,LAN,,,,,,,,,,299274,20568,10.497,,CZ.NIC,5,3,,Turris,0.3,,,,,16019,89.176.126,,,false,,35200.923,,,{},FULL_TEST,,,,,,,,,
P6d90dff9-4e72-4cb5-9576-787fde453b73,O4511a221-3f98-4694-88cc-0708c6984385,2020-09-01 00:07:59,LAN,LAN,,,,,,,,,,147656,9867,,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,2a02:8308:13e::,,,false,,19145.484,,,{},FULL_TEST,,,,,,,,,
P8a1b5c8c-d7e3-4604-8c2e-31dc6b0f6641,O3180c559-2c69-429a-8c58-9fcd71537827,2020-09-01 00:08:03,LAN,LAN,,,,,,,,,,22309,2078,13.0,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,5588,195.47.51,,,false,,23350.131999999998,,,{},FULL_TEST,,,,,,,,,
P8d424d87-a2f6-4e42-bc3b-1eb26eac39f8,O9c5dc62e-18aa-4416-865c-9d3eb4827942,2020-09-01 00:08:03,LAN,LAN,,,,,,,,,,92097,28814,6.871,,CZ.NIC,5,3,,Turris,0.3,,,,,25424,2a00:e580:a100::,,,false,,26965.874,,,{},FULL_TEST,,,,,,,,,
P529bef51-a704-4a56-b7d2-49801771c6e2,O5b09f892-4506-471a-8923-a48eeaa79856,2020-09-01 00:08:08,LAN,LAN,,,,,,,,,,37234,31620,36.401,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,8473,98.128.229,,,false,,23310.61,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,Ob130b067-8169-46c1-8001-39bf79857e77,2020-09-01 00:08:17,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,29707,4876,19.992024,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,20570.577,,,{},FULL_TEST,,,,,,,,,
Pb9aaa22e-fb25-4739-ae6b-7b9df5ad2408,O6eea7bed-f318-410d-88d3-463984ac5733,2020-09-01 00:08:21,LAN,LAN,,,,,,,,,,289269,19312,27.877,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,6939,2001:470:59a4::,,,false,,26257.784,,,{},FULL_TEST,,,,,,,,,
P5ca7eef9-32bf-4b1d-9595-0ca4bc6e8fb1,O08521876-4223-4b6a-8b63-2b0e5c3c7fbf,2020-09-01 00:08:27,LAN,LAN,,,,,,,,,,83871,9448,18.371,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,21430,81.0.198,,,false,,23089.121,,,{},FULL_TEST,,,,,,,,,
P654f2000-0ffc-4fb6-9ddd-d14f6f432567,Oc5c5fcd4-ad63-43f8-824f-2ae94dd8347c,2020-09-01 00:08:39,LAN,LAN,,,,,,,,,,50516,49993,2.489,,CZ.NIC,5,3,,Turris,0.3,,,,,34911,185.142.208,,,false,,21946.642,,,{},FULL_TEST,,,,,,,,,
Pa41a8e73-0e48-4c12-95a7-e4558f6f3316,O2ef4cbe4-63d4-4d92-90e3-7458ed4af5c9,2020-09-01 00:08:40,LAN,LAN,,,,,,,,,,39246,4768,8.41,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,41779,185.211.110,,,false,,22642.378,,,{},FULL_TEST,,,,,,,,,
P9e66c7c4-6273-4c25-a6a0-03f6a7f473a8,O9adea1c8-8a21-47e5-9bbc-b97772642f9f,2020-09-01 00:08:40,LAN,LAN,,,,,,,,,,918547,924712,16.254999,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,13030,2a02:168:2000::,,,false,,35012.152,,,{},FULL_TEST,,,,,,,,,
P62288f00-d94d-4ba6-a88a-ef804aa5a366,O7f02e040-3523-46ff-a764-c7910fa6a0a1,2020-09-01 00:08:44,LAN,LAN,,,,,,,,,,93346,9472,15.098,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,5610,85.71.7,,,false,,24040.379999999997,,,{},FULL_TEST,,,,,,,,,
Pcd3d8037-f6f2-4d2e-bb28-3c5fdad8dab7,O11929d11-4cc3-4f9d-aa19-ee497e215954,2020-09-01 00:08:45,LAN,LAN,,,,,,,,,,207374,206858,8.471,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,205863,185.203.156,,,false,,23146.237,,,{},FULL_TEST,,,,,,,,,
Pb122f87b-7089-460d-b670-c044f2497034,O48d0c443-59df-4bfd-bfba-cbde1aab0404,2020-09-01 00:08:48,LAN,LAN,,,,,,,,,,64452,72472,6.922,,CZ.NIC,5,3,,Turris,0.3,,,,,16019,77.48.148,,,false,,24124.82,,,{},FULL_TEST,,,,,,,,,
P26c1fbd4-e709-4477-980e-e5e7b5f3ad2e,O9ed3dfa3-f1a3-4aaf-aa1c-e414cf79ea26,2020-09-01 00:08:49,LAN,LAN,,,,,,,,,,21878,1469,6.983,,CZ.NIC,5,3,,Turris,0.3,,,,,13036,2001:1ae9:1e::,,,false,,23189.078999999998,,,{},FULL_TEST,,,,,,,,,
Peb4bc988-07e1-4e09-9d27-17e2185d3021,O8993152b-dbb0-40dc-bba1-64d7a2564754,2020-09-01 00:08:49,LAN,LAN,,,,,,,,,,49322,48739,2.004,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,56821,89.239.31,,,false,,21056.628,,,{},FULL_TEST,,,,,,,,,
P92c6dbd6-b975-4b17-82fb-de5476a0a624,O7983e491-c3ea-43a7-894c-26b4a9db388f,2020-09-01 00:08:51,LAN,LAN,,,,,,,,,,22077,2046,,,CZ.NIC,5,3,,CZ.NIC Turris Mox Board,0.3,,,,,13036,2001:1ae9:ff2::,,,false,,17659.982,,,{},FULL_TEST,,,,,,,,,
